,Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,Month,Year,Day,WeekOfYear,YearMonth,IsPromo2Month,Competition,StoreRenovated,DaysAfterRenovation
30652,24607,826,4,2015-08-20,1.0,1,0,0.0,a,c,7980.0,0,8,2015,20,34,2015-08,0,1,0,0
30653,25463,826,3,2015-08-19,1.0,1,0,0.0,a,c,7980.0,0,8,2015,19,34,2015-08,0,1,0,0
30654,26319,826,2,2015-08-18,1.0,1,0,0.0,a,c,7980.0,0,8,2015,18,34,2015-08,0,1,0,0
30655,27175,826,1,2015-08-17,1.0,1,0,0.0,a,c,7980.0,0,8,2015,17,34,2015-08,0,1,0,0
30656,28031,826,7,2015-08-16,0.0,0,0,0.0,a,c,7980.0,0,8,2015,16,33,2015-08,0,1,0,0
30657,28887,826,6,2015-08-15,1.0,0,0,0.0,a,c,7980.0,0,8,2015,15,33,2015-08,0,1,0,0
30658,29743,826,5,2015-08-14,1.0,0,0,0.0,a,c,7980.0,0,8,2015,14,33,2015-08,0,1,0,0
30659,30599,826,4,2015-08-13,1.0,0,0,0.0,a,c,7980.0,0,8,2015,13,33,2015-08,0,1,0,0
30660,31455,826,3,2015-08-12,1.0,0,0,0.0,a,c,7980.0,0,8,2015,12,33,2015-08,0,1,0,0
30661,32311,826,2,2015-08-11,1.0,0,0,1.0,a,c,7980.0,0,8,2015,11,33,2015-08,0,1,0,0
30662,33167,826,1,2015-08-10,1.0,0,0,1.0,a,c,7980.0,0,8,2015,10,33,2015-08,0,1,0,0
30663,34023,826,7,2015-08-09,0.0,0,0,0.0,a,c,7980.0,0,8,2015,9,32,2015-08,0,1,0,0
30664,34879,826,6,2015-08-08,1.0,0,0,0.0,a,c,7980.0,0,8,2015,8,32,2015-08,0,1,0,0
30665,35735,826,5,2015-08-07,1.0,1,0,1.0,a,c,7980.0,0,8,2015,7,32,2015-08,0,1,0,0
30666,36591,826,4,2015-08-06,1.0,1,0,1.0,a,c,7980.0,0,8,2015,6,32,2015-08,0,1,0,0
30667,37447,826,3,2015-08-05,1.0,1,0,1.0,a,c,7980.0,0,8,2015,5,32,2015-08,0,1,0,0
30668,38303,826,2,2015-08-04,1.0,1,0,1.0,a,c,7980.0,0,8,2015,4,32,2015-08,0,1,0,0
30669,39159,826,1,2015-08-03,1.0,1,0,1.0,a,c,7980.0,0,8,2015,3,32,2015-08,0,1,0,0
30670,40015,826,7,2015-08-02,0.0,0,0,0.0,a,c,7980.0,0,8,2015,2,31,2015-08,0,1,0,0
30671,40871,826,6,2015-08-01,1.0,0,0,0.0,a,c,7980.0,0,8,2015,1,31,2015-08,0,1,0,0
30672,640,829,4,2015-09-17,1.0,1,0,0.0,c,a,110.0,0,9,2015,17,38,2015-09,0,1,0,0
30673,1496,829,3,2015-09-16,1.0,1,0,0.0,c,a,110.0,0,9,2015,16,38,2015-09,0,1,0,0
30674,2352,829,2,2015-09-15,1.0,1,0,0.0,c,a,110.0,0,9,2015,15,38,2015-09,0,1,0,0
30675,3208,829,1,2015-09-14,1.0,1,0,0.0,c,a,110.0,0,9,2015,14,38,2015-09,0,1,0,0
30676,4064,829,7,2015-09-13,0.0,0,0,0.0,c,a,110.0,0,9,2015,13,37,2015-09,0,1,0,0
30677,4920,829,6,2015-09-12,1.0,0,0,0.0,c,a,110.0,0,9,2015,12,37,2015-09,0,1,0,0
30678,5776,829,5,2015-09-11,1.0,0,0,0.0,c,a,110.0,0,9,2015,11,37,2015-09,0,1,0,0
30679,6632,829,4,2015-09-10,1.0,0,0,0.0,c,a,110.0,0,9,2015,10,37,2015-09,0,1,0,0
30680,7488,829,3,2015-09-09,1.0,0,0,0.0,c,a,110.0,0,9,2015,9,37,2015-09,0,1,0,0
30681,8344,829,2,2015-09-08,1.0,0,0,0.0,c,a,110.0,0,9,2015,8,37,2015-09,0,1,0,0
30682,9200,829,1,2015-09-07,1.0,0,0,0.0,c,a,110.0,0,9,2015,7,37,2015-09,0,1,0,0
30683,10056,829,7,2015-09-06,0.0,0,0,0.0,c,a,110.0,0,9,2015,6,36,2015-09,0,1,0,0
30684,10912,829,6,2015-09-05,1.0,0,0,0.0,c,a,110.0,0,9,2015,5,36,2015-09,0,1,0,0
30685,11768,829,5,2015-09-04,1.0,1,0,1.0,c,a,110.0,0,9,2015,4,36,2015-09,0,1,0,0
30686,12624,829,4,2015-09-03,1.0,1,0,1.0,c,a,110.0,0,9,2015,3,36,2015-09,0,1,0,0
30687,13480,829,3,2015-09-02,1.0,1,0,1.0,c,a,110.0,0,9,2015,2,36,2015-09,0,1,0,0
30688,14336,829,2,2015-09-01,1.0,1,0,1.0,c,a,110.0,0,9,2015,1,36,2015-09,0,1,0,0
30689,15192,829,1,2015-08-31,1.0,1,0,1.0,c,a,110.0,0,8,2015,31,36,2015-08,0,1,0,0
30690,16048,829,7,2015-08-30,0.0,0,0,1.0,c,a,110.0,0,8,2015,30,35,2015-08,0,1,0,0
30691,16904,829,6,2015-08-29,1.0,0,0,1.0,c,a,110.0,0,8,2015,29,35,2015-08,0,1,0,0
30692,17760,829,5,2015-08-28,1.0,0,0,1.0,c,a,110.0,0,8,2015,28,35,2015-08,0,1,0,0
30693,18616,829,4,2015-08-27,1.0,0,0,1.0,c,a,110.0,0,8,2015,27,35,2015-08,0,1,0,0
30694,19472,829,3,2015-08-26,1.0,0,0,1.0,c,a,110.0,0,8,2015,26,35,2015-08,0,1,0,0
30695,20328,829,2,2015-08-25,1.0,0,0,1.0,c,a,110.0,0,8,2015,25,35,2015-08,0,1,0,0
30696,21184,829,1,2015-08-24,1.0,0,0,1.0,c,a,110.0,0,8,2015,24,35,2015-08,0,1,0,0
30697,22040,829,7,2015-08-23,0.0,0,0,1.0,c,a,110.0,0,8,2015,23,34,2015-08,0,1,0,0
30698,22896,829,6,2015-08-22,1.0,0,0,1.0,c,a,110.0,0,8,2015,22,34,2015-08,0,1,0,0
30699,23752,829,5,2015-08-21,1.0,1,0,1.0,c,a,110.0,0,8,2015,21,34,2015-08,0,1,0,0
30700,24608,829,4,2015-08-20,1.0,1,0,1.0,c,a,110.0,0,8,2015,20,34,2015-08,0,1,0,0
30701,25464,829,3,2015-08-19,1.0,1,0,1.0,c,a,110.0,0,8,2015,19,34,2015-08,0,1,0,0
30702,26320,829,2,2015-08-18,1.0,1,0,1.0,c,a,110.0,0,8,2015,18,34,2015-08,0,1,0,0
30703,27176,829,1,2015-08-17,1.0,1,0,1.0,c,a,110.0,0,8,2015,17,34,2015-08,0,1,0,0
30704,28032,829,7,2015-08-16,0.0,0,0,1.0,c,a,110.0,0,8,2015,16,33,2015-08,0,1,0,0
30705,28888,829,6,2015-08-15,1.0,0,0,1.0,c,a,110.0,0,8,2015,15,33,2015-08,0,1,0,0
30706,29744,829,5,2015-08-14,1.0,0,0,1.0,c,a,110.0,0,8,2015,14,33,2015-08,0,1,0,0
30707,30600,829,4,2015-08-13,1.0,0,0,1.0,c,a,110.0,0,8,2015,13,33,2015-08,0,1,0,0
30708,31456,829,3,2015-08-12,1.0,0,0,1.0,c,a,110.0,0,8,2015,12,33,2015-08,0,1,0,0
30709,32312,829,2,2015-08-11,1.0,0,0,1.0,c,a,110.0,0,8,2015,11,33,2015-08,0,1,0,0
30710,33168,829,1,2015-08-10,1.0,0,0,1.0,c,a,110.0,0,8,2015,10,33,2015-08,0,1,0,0
30711,34024,829,7,2015-08-09,0.0,0,0,1.0,c,a,110.0,0,8,2015,9,32,2015-08,0,1,0,0
30712,34880,829,6,2015-08-08,1.0,0,0,1.0,c,a,110.0,0,8,2015,8,32,2015-08,0,1,0,0
30713,35736,829,5,2015-08-07,1.0,1,0,1.0,c,a,110.0,0,8,2015,7,32,2015-08,0,1,0,0
30714,36592,829,4,2015-08-06,1.0,1,0,1.0,c,a,110.0,0,8,2015,6,32,2015-08,0,1,0,0
30715,37448,829,3,2015-08-05,1.0,1,0,1.0,c,a,110.0,0,8,2015,5,32,2015-08,0,1,0,0
30716,38304,829,2,2015-08-04,1.0,1,0,1.0,c,a,110.0,0,8,2015,4,32,2015-08,0,1,0,0
30717,39160,829,1,2015-08-03,1.0,1,0,1.0,c,a,110.0,0,8,2015,3,32,2015-08,0,1,0,0
30718,40016,829,7,2015-08-02,0.0,0,0,1.0,c,a,110.0,0,8,2015,2,31,2015-08,0,1,0,0
30719,40872,829,6,2015-08-01,1.0,0,0,1.0,c,a,110.0,0,8,2015,1,31,2015-08,0,1,0,0
30720,641,831,4,2015-09-17,1.0,1,0,0.0,a,a,800.0,0,9,2015,17,38,2015-09,0,1,0,0
30721,1497,831,3,2015-09-16,1.0,1,0,0.0,a,a,800.0,0,9,2015,16,38,2015-09,0,1,0,0
30722,2353,831,2,2015-09-15,1.0,1,0,0.0,a,a,800.0,0,9,2015,15,38,2015-09,0,1,0,0
30723,3209,831,1,2015-09-14,1.0,1,0,0.0,a,a,800.0,0,9,2015,14,38,2015-09,0,1,0,0
30724,4065,831,7,2015-09-13,0.0,0,0,0.0,a,a,800.0,0,9,2015,13,37,2015-09,0,1,0,0
30725,4921,831,6,2015-09-12,1.0,0,0,0.0,a,a,800.0,0,9,2015,12,37,2015-09,0,1,0,0
30726,5777,831,5,2015-09-11,1.0,0,0,0.0,a,a,800.0,0,9,2015,11,37,2015-09,0,1,0,0
30727,6633,831,4,2015-09-10,1.0,0,0,0.0,a,a,800.0,0,9,2015,10,37,2015-09,0,1,0,0
30728,7489,831,3,2015-09-09,1.0,0,0,0.0,a,a,800.0,0,9,2015,9,37,2015-09,0,1,0,0
30729,8345,831,2,2015-09-08,1.0,0,0,0.0,a,a,800.0,0,9,2015,8,37,2015-09,0,1,0,0
30730,9201,831,1,2015-09-07,1.0,0,0,0.0,a,a,800.0,0,9,2015,7,37,2015-09,0,1,0,0
30731,10057,831,7,2015-09-06,0.0,0,0,0.0,a,a,800.0,0,9,2015,6,36,2015-09,0,1,0,0
30732,10913,831,6,2015-09-05,1.0,0,0,0.0,a,a,800.0,0,9,2015,5,36,2015-09,0,1,0,0
30733,11769,831,5,2015-09-04,1.0,1,0,0.0,a,a,800.0,0,9,2015,4,36,2015-09,0,1,0,0
30734,12625,831,4,2015-09-03,1.0,1,0,0.0,a,a,800.0,0,9,2015,3,36,2015-09,0,1,0,0
30735,13481,831,3,2015-09-02,1.0,1,0,0.0,a,a,800.0,0,9,2015,2,36,2015-09,0,1,0,0
30736,14337,831,2,2015-09-01,1.0,1,0,0.0,a,a,800.0,0,9,2015,1,36,2015-09,0,1,0,0
30737,15193,831,1,2015-08-31,1.0,1,0,0.0,a,a,800.0,0,8,2015,31,36,2015-08,0,1,0,0
30738,16049,831,7,2015-08-30,0.0,0,0,0.0,a,a,800.0,0,8,2015,30,35,2015-08,0,1,0,0
30739,16905,831,6,2015-08-29,1.0,0,0,0.0,a,a,800.0,0,8,2015,29,35,2015-08,0,1,0,0
30740,17761,831,5,2015-08-28,1.0,0,0,0.0,a,a,800.0,0,8,2015,28,35,2015-08,0,1,0,0
30741,18617,831,4,2015-08-27,1.0,0,0,0.0,a,a,800.0,0,8,2015,27,35,2015-08,0,1,0,0
30742,19473,831,3,2015-08-26,1.0,0,0,0.0,a,a,800.0,0,8,2015,26,35,2015-08,0,1,0,0
30743,20329,831,2,2015-08-25,1.0,0,0,0.0,a,a,800.0,0,8,2015,25,35,2015-08,0,1,0,0
30744,21185,831,1,2015-08-24,1.0,0,0,0.0,a,a,800.0,0,8,2015,24,35,2015-08,0,1,0,0
30745,22041,831,7,2015-08-23,0.0,0,0,0.0,a,a,800.0,0,8,2015,23,34,2015-08,0,1,0,0
30746,22897,831,6,2015-08-22,1.0,0,0,0.0,a,a,800.0,0,8,2015,22,34,2015-08,0,1,0,0
30747,23753,831,5,2015-08-21,1.0,1,0,0.0,a,a,800.0,0,8,2015,21,34,2015-08,0,1,0,0
30748,24609,831,4,2015-08-20,1.0,1,0,0.0,a,a,800.0,0,8,2015,20,34,2015-08,0,1,0,0
30749,25465,831,3,2015-08-19,1.0,1,0,0.0,a,a,800.0,0,8,2015,19,34,2015-08,0,1,0,0
30750,26321,831,2,2015-08-18,1.0,1,0,0.0,a,a,800.0,0,8,2015,18,34,2015-08,0,1,0,0
30751,27177,831,1,2015-08-17,1.0,1,0,0.0,a,a,800.0,0,8,2015,17,34,2015-08,0,1,0,0
30752,28033,831,7,2015-08-16,0.0,0,0,0.0,a,a,800.0,0,8,2015,16,33,2015-08,0,1,0,0
30753,28889,831,6,2015-08-15,1.0,0,0,0.0,a,a,800.0,0,8,2015,15,33,2015-08,0,1,0,0
30754,29745,831,5,2015-08-14,1.0,0,0,0.0,a,a,800.0,0,8,2015,14,33,2015-08,0,1,0,0
30755,30601,831,4,2015-08-13,1.0,0,0,0.0,a,a,800.0,0,8,2015,13,33,2015-08,0,1,0,0
30756,31457,831,3,2015-08-12,1.0,0,0,0.0,a,a,800.0,0,8,2015,12,33,2015-08,0,1,0,0
30757,32313,831,2,2015-08-11,1.0,0,0,1.0,a,a,800.0,0,8,2015,11,33,2015-08,0,1,0,0
30758,33169,831,1,2015-08-10,1.0,0,0,1.0,a,a,800.0,0,8,2015,10,33,2015-08,0,1,0,0
30759,34025,831,7,2015-08-09,0.0,0,0,0.0,a,a,800.0,0,8,2015,9,32,2015-08,0,1,0,0
30760,34881,831,6,2015-08-08,1.0,0,0,0.0,a,a,800.0,0,8,2015,8,32,2015-08,0,1,0,0
30761,35737,831,5,2015-08-07,1.0,1,0,1.0,a,a,800.0,0,8,2015,7,32,2015-08,0,1,0,0
30762,36593,831,4,2015-08-06,1.0,1,0,1.0,a,a,800.0,0,8,2015,6,32,2015-08,0,1,0,0
30763,37449,831,3,2015-08-05,1.0,1,0,1.0,a,a,800.0,0,8,2015,5,32,2015-08,0,1,0,0
30764,38305,831,2,2015-08-04,1.0,1,0,1.0,a,a,800.0,0,8,2015,4,32,2015-08,0,1,0,0
30765,39161,831,1,2015-08-03,1.0,1,0,1.0,a,a,800.0,0,8,2015,3,32,2015-08,0,1,0,0
30766,40017,831,7,2015-08-02,0.0,0,0,0.0,a,a,800.0,0,8,2015,2,31,2015-08,0,1,0,0
30767,40873,831,6,2015-08-01,1.0,0,0,0.0,a,a,800.0,0,8,2015,1,31,2015-08,0,1,0,0
30768,642,832,4,2015-09-17,1.0,1,0,0.0,d,a,5070.0,1,9,2015,17,38,2015-09,0,1,0,0
30769,1498,832,3,2015-09-16,1.0,1,0,0.0,d,a,5070.0,1,9,2015,16,38,2015-09,0,1,0,0
30770,2354,832,2,2015-09-15,1.0,1,0,0.0,d,a,5070.0,1,9,2015,15,38,2015-09,0,1,0,0
30771,3210,832,1,2015-09-14,1.0,1,0,0.0,d,a,5070.0,1,9,2015,14,38,2015-09,0,1,0,0
30772,4066,832,7,2015-09-13,0.0,0,0,0.0,d,a,5070.0,1,9,2015,13,37,2015-09,0,1,0,0
30773,4922,832,6,2015-09-12,1.0,0,0,0.0,d,a,5070.0,1,9,2015,12,37,2015-09,0,1,0,0
30774,5778,832,5,2015-09-11,1.0,0,0,0.0,d,a,5070.0,1,9,2015,11,37,2015-09,0,1,0,0
30775,6634,832,4,2015-09-10,1.0,0,0,0.0,d,a,5070.0,1,9,2015,10,37,2015-09,0,1,0,0
30776,7490,832,3,2015-09-09,1.0,0,0,0.0,d,a,5070.0,1,9,2015,9,37,2015-09,0,1,0,0
30777,8346,832,2,2015-09-08,1.0,0,0,0.0,d,a,5070.0,1,9,2015,8,37,2015-09,0,1,0,0
30778,9202,832,1,2015-09-07,1.0,0,0,0.0,d,a,5070.0,1,9,2015,7,37,2015-09,0,1,0,0
30779,10058,832,7,2015-09-06,0.0,0,0,0.0,d,a,5070.0,1,9,2015,6,36,2015-09,0,1,0,0
30780,10914,832,6,2015-09-05,1.0,0,0,0.0,d,a,5070.0,1,9,2015,5,36,2015-09,0,1,0,0
30781,11770,832,5,2015-09-04,1.0,1,0,1.0,d,a,5070.0,1,9,2015,4,36,2015-09,0,1,0,0
30782,12626,832,4,2015-09-03,1.0,1,0,1.0,d,a,5070.0,1,9,2015,3,36,2015-09,0,1,0,0
30783,13482,832,3,2015-09-02,1.0,1,0,1.0,d,a,5070.0,1,9,2015,2,36,2015-09,0,1,0,0
30784,14338,832,2,2015-09-01,1.0,1,0,1.0,d,a,5070.0,1,9,2015,1,36,2015-09,0,1,0,0
30785,15194,832,1,2015-08-31,1.0,1,0,1.0,d,a,5070.0,1,8,2015,31,36,2015-08,1,1,0,0
30786,16050,832,7,2015-08-30,0.0,0,0,1.0,d,a,5070.0,1,8,2015,30,35,2015-08,1,1,0,0
30787,16906,832,6,2015-08-29,1.0,0,0,1.0,d,a,5070.0,1,8,2015,29,35,2015-08,1,1,0,0
30788,17762,832,5,2015-08-28,1.0,0,0,1.0,d,a,5070.0,1,8,2015,28,35,2015-08,1,1,0,0
30789,18618,832,4,2015-08-27,1.0,0,0,1.0,d,a,5070.0,1,8,2015,27,35,2015-08,1,1,0,0
30790,19474,832,3,2015-08-26,1.0,0,0,1.0,d,a,5070.0,1,8,2015,26,35,2015-08,1,1,0,0
30791,20330,832,2,2015-08-25,1.0,0,0,1.0,d,a,5070.0,1,8,2015,25,35,2015-08,1,1,0,0
30792,21186,832,1,2015-08-24,1.0,0,0,1.0,d,a,5070.0,1,8,2015,24,35,2015-08,1,1,0,0
30793,22042,832,7,2015-08-23,0.0,0,0,1.0,d,a,5070.0,1,8,2015,23,34,2015-08,1,1,0,0
30794,22898,832,6,2015-08-22,1.0,0,0,1.0,d,a,5070.0,1,8,2015,22,34,2015-08,1,1,0,0
30795,23754,832,5,2015-08-21,1.0,1,0,1.0,d,a,5070.0,1,8,2015,21,34,2015-08,1,1,0,0
30796,24610,832,4,2015-08-20,1.0,1,0,1.0,d,a,5070.0,1,8,2015,20,34,2015-08,1,1,0,0
30797,25466,832,3,2015-08-19,1.0,1,0,1.0,d,a,5070.0,1,8,2015,19,34,2015-08,1,1,0,0
30798,26322,832,2,2015-08-18,1.0,1,0,1.0,d,a,5070.0,1,8,2015,18,34,2015-08,1,1,0,0
30799,27178,832,1,2015-08-17,1.0,1,0,1.0,d,a,5070.0,1,8,2015,17,34,2015-08,1,1,0,0
30800,28034,832,7,2015-08-16,0.0,0,0,1.0,d,a,5070.0,1,8,2015,16,33,2015-08,1,1,0,0
30801,28890,832,6,2015-08-15,1.0,0,0,1.0,d,a,5070.0,1,8,2015,15,33,2015-08,1,1,0,0
30802,29746,832,5,2015-08-14,1.0,0,0,1.0,d,a,5070.0,1,8,2015,14,33,2015-08,1,1,0,0
30803,30602,832,4,2015-08-13,1.0,0,0,1.0,d,a,5070.0,1,8,2015,13,33,2015-08,1,1,0,0
30804,31458,832,3,2015-08-12,1.0,0,0,1.0,d,a,5070.0,1,8,2015,12,33,2015-08,1,1,0,0
30805,32314,832,2,2015-08-11,1.0,0,0,1.0,d,a,5070.0,1,8,2015,11,33,2015-08,1,1,0,0
30806,33170,832,1,2015-08-10,1.0,0,0,1.0,d,a,5070.0,1,8,2015,10,33,2015-08,1,1,0,0
30807,34026,832,7,2015-08-09,0.0,0,0,1.0,d,a,5070.0,1,8,2015,9,32,2015-08,1,1,0,0
30808,34882,832,6,2015-08-08,1.0,0,0,1.0,d,a,5070.0,1,8,2015,8,32,2015-08,1,1,0,0
30809,35738,832,5,2015-08-07,1.0,1,0,1.0,d,a,5070.0,1,8,2015,7,32,2015-08,1,1,0,0
30810,36594,832,4,2015-08-06,1.0,1,0,1.0,d,a,5070.0,1,8,2015,6,32,2015-08,1,1,0,0
30811,37450,832,3,2015-08-05,1.0,1,0,1.0,d,a,5070.0,1,8,2015,5,32,2015-08,1,1,0,0
30812,38306,832,2,2015-08-04,1.0,1,0,1.0,d,a,5070.0,1,8,2015,4,32,2015-08,1,1,0,0
30813,39162,832,1,2015-08-03,1.0,1,0,1.0,d,a,5070.0,1,8,2015,3,32,2015-08,1,1,0,0
30814,40018,832,7,2015-08-02,0.0,0,0,1.0,d,a,5070.0,1,8,2015,2,31,2015-08,1,1,0,0
30815,40874,832,6,2015-08-01,1.0,0,0,1.0,d,a,5070.0,1,8,2015,1,31,2015-08,1,1,0,0
30816,643,833,4,2015-09-17,1.0,1,0,0.0,d,c,3290.0,1,9,2015,17,38,2015-09,1,1,0,0
30817,1499,833,3,2015-09-16,1.0,1,0,0.0,d,c,3290.0,1,9,2015,16,38,2015-09,1,1,0,0
30818,2355,833,2,2015-09-15,1.0,1,0,0.0,d,c,3290.0,1,9,2015,15,38,2015-09,1,1,0,0
30819,3211,833,1,2015-09-14,1.0,1,0,0.0,d,c,3290.0,1,9,2015,14,38,2015-09,1,1,0,0
30820,4067,833,7,2015-09-13,0.0,0,0,0.0,d,c,3290.0,1,9,2015,13,37,2015-09,1,1,0,0
30821,4923,833,6,2015-09-12,1.0,0,0,0.0,d,c,3290.0,1,9,2015,12,37,2015-09,1,1,0,0
30822,5779,833,5,2015-09-11,1.0,0,0,0.0,d,c,3290.0,1,9,2015,11,37,2015-09,1,1,0,0
30823,6635,833,4,2015-09-10,1.0,0,0,0.0,d,c,3290.0,1,9,2015,10,37,2015-09,1,1,0,0
30824,7491,833,3,2015-09-09,1.0,0,0,0.0,d,c,3290.0,1,9,2015,9,37,2015-09,1,1,0,0
30825,8347,833,2,2015-09-08,1.0,0,0,0.0,d,c,3290.0,1,9,2015,8,37,2015-09,1,1,0,0
30826,9203,833,1,2015-09-07,1.0,0,0,0.0,d,c,3290.0,1,9,2015,7,37,2015-09,1,1,0,0
30827,10059,833,7,2015-09-06,0.0,0,0,0.0,d,c,3290.0,1,9,2015,6,36,2015-09,1,1,0,0
30828,10915,833,6,2015-09-05,1.0,0,0,0.0,d,c,3290.0,1,9,2015,5,36,2015-09,1,1,0,0
30829,11771,833,5,2015-09-04,1.0,1,0,1.0,d,c,3290.0,1,9,2015,4,36,2015-09,1,1,0,0
30830,12627,833,4,2015-09-03,1.0,1,0,1.0,d,c,3290.0,1,9,2015,3,36,2015-09,1,1,0,0
30831,13483,833,3,2015-09-02,1.0,1,0,1.0,d,c,3290.0,1,9,2015,2,36,2015-09,1,1,0,0
30832,14339,833,2,2015-09-01,1.0,1,0,1.0,d,c,3290.0,1,9,2015,1,36,2015-09,1,1,0,0
30833,15195,833,1,2015-08-31,1.0,1,0,1.0,d,c,3290.0,1,8,2015,31,36,2015-08,0,1,0,0
30834,16051,833,7,2015-08-30,0.0,0,0,0.0,d,c,3290.0,1,8,2015,30,35,2015-08,0,1,0,0
30835,16907,833,6,2015-08-29,1.0,0,0,0.0,d,c,3290.0,1,8,2015,29,35,2015-08,0,1,0,0
30836,17763,833,5,2015-08-28,1.0,0,0,1.0,d,c,3290.0,1,8,2015,28,35,2015-08,0,1,0,0
30837,18619,833,4,2015-08-27,1.0,0,0,1.0,d,c,3290.0,1,8,2015,27,35,2015-08,0,1,0,0
30838,19475,833,3,2015-08-26,1.0,0,0,1.0,d,c,3290.0,1,8,2015,26,35,2015-08,0,1,0,0
30839,20331,833,2,2015-08-25,1.0,0,0,1.0,d,c,3290.0,1,8,2015,25,35,2015-08,0,1,0,0
30840,21187,833,1,2015-08-24,1.0,0,0,1.0,d,c,3290.0,1,8,2015,24,35,2015-08,0,1,0,0
30841,22043,833,7,2015-08-23,0.0,0,0,0.0,d,c,3290.0,1,8,2015,23,34,2015-08,0,1,0,0
30842,22899,833,6,2015-08-22,1.0,0,0,0.0,d,c,3290.0,1,8,2015,22,34,2015-08,0,1,0,0
30843,23755,833,5,2015-08-21,1.0,1,0,1.0,d,c,3290.0,1,8,2015,21,34,2015-08,0,1,0,0
30844,24611,833,4,2015-08-20,1.0,1,0,1.0,d,c,3290.0,1,8,2015,20,34,2015-08,0,1,0,0
30845,25467,833,3,2015-08-19,1.0,1,0,1.0,d,c,3290.0,1,8,2015,19,34,2015-08,0,1,0,0
30846,26323,833,2,2015-08-18,1.0,1,0,1.0,d,c,3290.0,1,8,2015,18,34,2015-08,0,1,0,0
30847,27179,833,1,2015-08-17,1.0,1,0,1.0,d,c,3290.0,1,8,2015,17,34,2015-08,0,1,0,0
30848,28035,833,7,2015-08-16,0.0,0,0,0.0,d,c,3290.0,1,8,2015,16,33,2015-08,0,1,0,0
30849,28891,833,6,2015-08-15,1.0,0,0,0.0,d,c,3290.0,1,8,2015,15,33,2015-08,0,1,0,0
30850,29747,833,5,2015-08-14,1.0,0,0,1.0,d,c,3290.0,1,8,2015,14,33,2015-08,0,1,0,0
30851,30603,833,4,2015-08-13,1.0,0,0,1.0,d,c,3290.0,1,8,2015,13,33,2015-08,0,1,0,0
30852,31459,833,3,2015-08-12,1.0,0,0,1.0,d,c,3290.0,1,8,2015,12,33,2015-08,0,1,0,0
30853,32315,833,2,2015-08-11,1.0,0,0,1.0,d,c,3290.0,1,8,2015,11,33,2015-08,0,1,0,0
30854,33171,833,1,2015-08-10,1.0,0,0,1.0,d,c,3290.0,1,8,2015,10,33,2015-08,0,1,0,0
30855,34027,833,7,2015-08-09,0.0,0,0,0.0,d,c,3290.0,1,8,2015,9,32,2015-08,0,1,0,0
30856,34883,833,6,2015-08-08,1.0,0,0,0.0,d,c,3290.0,1,8,2015,8,32,2015-08,0,1,0,0
30857,35739,833,5,2015-08-07,1.0,1,0,1.0,d,c,3290.0,1,8,2015,7,32,2015-08,0,1,0,0
30858,36595,833,4,2015-08-06,1.0,1,0,1.0,d,c,3290.0,1,8,2015,6,32,2015-08,0,1,0,0
30859,37451,833,3,2015-08-05,1.0,1,0,1.0,d,c,3290.0,1,8,2015,5,32,2015-08,0,1,0,0
30860,38307,833,2,2015-08-04,1.0,1,0,1.0,d,c,3290.0,1,8,2015,4,32,2015-08,0,1,0,0
30861,39163,833,1,2015-08-03,1.0,1,0,1.0,d,c,3290.0,1,8,2015,3,32,2015-08,0,1,0,0
30862,40019,833,7,2015-08-02,0.0,0,0,0.0,d,c,3290.0,1,8,2015,2,31,2015-08,0,1,0,0
30863,40875,833,6,2015-08-01,1.0,0,0,0.0,d,c,3290.0,1,8,2015,1,31,2015-08,0,1,0,0
30864,644,835,4,2015-09-17,1.0,1,0,0.0,a,a,2890.0,1,9,2015,17,38,2015-09,1,1,0,0
30865,1500,835,3,2015-09-16,1.0,1,0,0.0,a,a,2890.0,1,9,2015,16,38,2015-09,1,1,0,0
30866,2356,835,2,2015-09-15,1.0,1,0,0.0,a,a,2890.0,1,9,2015,15,38,2015-09,1,1,0,0
30867,3212,835,1,2015-09-14,1.0,1,0,0.0,a,a,2890.0,1,9,2015,14,38,2015-09,1,1,0,0
30868,4068,835,7,2015-09-13,0.0,0,0,0.0,a,a,2890.0,1,9,2015,13,37,2015-09,1,1,0,0
30869,4924,835,6,2015-09-12,1.0,0,0,0.0,a,a,2890.0,1,9,2015,12,37,2015-09,1,1,0,0
30870,5780,835,5,2015-09-11,1.0,0,0,0.0,a,a,2890.0,1,9,2015,11,37,2015-09,1,1,0,0
30871,6636,835,4,2015-09-10,1.0,0,0,0.0,a,a,2890.0,1,9,2015,10,37,2015-09,1,1,0,0
30872,7492,835,3,2015-09-09,1.0,0,0,0.0,a,a,2890.0,1,9,2015,9,37,2015-09,1,1,0,0
30873,8348,835,2,2015-09-08,1.0,0,0,0.0,a,a,2890.0,1,9,2015,8,37,2015-09,1,1,0,0
30874,9204,835,1,2015-09-07,1.0,0,0,0.0,a,a,2890.0,1,9,2015,7,37,2015-09,1,1,0,0
30875,10060,835,7,2015-09-06,0.0,0,0,0.0,a,a,2890.0,1,9,2015,6,36,2015-09,1,1,0,0
30876,10916,835,6,2015-09-05,1.0,0,0,0.0,a,a,2890.0,1,9,2015,5,36,2015-09,1,1,0,0
